7338,733,11,surprise,negative,What?!,,6,1,Phoebe,"00:21:09,560","00:21:09,930",,
7339,733,12,joy,positive,We’re still married! Don’t tell Rachel. See you later.,レイチェルには秘密ね,6,1,Ross,"00:21:11,900","00:21:15,566","00:21:13,583","00:21:15,648"
7340,734,0,neutral,neutral,Hey! Are you okay?,大丈夫?,3,22,Joey,"00:09:50,381","00:09:53,176","00:09:52,277","00:09:53,217"
7342,734,2,joy,positive,"Listen, drama critics they’re nothing but, but people who couldn’t make it as actors. You know what you should do?",批評家は役者になりそこねた人種だ だから君は,3,22,Joey,"00:09:55,887","00:10:02,157","00:09:55,742","00:10:01,639"
7343,735,0,fear,negative,"Exactly. So you didn’t, didn’t mention anything to Issac right?",じゃアイザックにも秘密だね?,3,16,Ross,"00:08:34,764","00:08:37,976","00:08:34,827","00:08:38,056"
7344,735,1,neutral,neutral,"Oh, well I tell Issac everything.",彼とは秘密なし,3,16,Chloe,"00:08:38,143","00:08:39,723","00:08:38,120","00:08:39,851"
7345,735,2,neutral,neutral,"You tell, of course you do. Issac. Issac. Hey, Issac. Issac, hi! Y'know we haven’t actually met...",当然だ アイザック話すのは初めてだね,3,16,Ross,"00:08:41,403","00:08:47,318","00:08:39,913","00:08:47,357"
7346,735,3,joy,positive,You dog!,スケベめ,3,16,Issac,"00:08:47,485","00:08:49,112","00:08:47,420","00:08:48,777"
7347,735,4,neutral,neutral,"Yes, I suppose I am a dog. But Issac, see I-I happen to have a girlfriend.",確かにそうだ でもそんな僕にも彼女が,3,16,Ross,"00:08:51,948","00:08:56,411","00:08:51,886","00:08:56,616"
7348,735,5,neutral,neutral,"Oh right, that Rachel chick from the coffee place.",喫茶店にいたレイチェルだろ,3,16,Issac,"00:08:56,578","00:08:58,830","00:08:56,681","00:08:58,911"
7349,735,6,neutral,neutral,"Yeah, that’s the one. Listen, I don’t want to hurt her.",彼女を傷つけたくない,3,16,Ross,"00:08:58,997","00:09:01,875","00:08:59,016","00:09:01,956"
7350,735,7,neutral,neutral,"Oh, hey, man I know, doesn’t matter how much we love ‘em, monogamy is too cruel a rule.",遊びと彼女は別だよな 一夫一婦制が悪いんだ,3,16,Issac,"00:09:02,042","00:09:07,547","00:09:02,021","00:09:07,544"
7351,735,8,neutral,neutral,"Yeah. Listen, can you keep this information to yourself?",頼むよ口外しないでくれる?,3,16,Ross,"00:09:09,466","00:09:13,887","00:09:10,320","00:09:13,967"
7352,735,9,neutral,neutral,"Aw, no problem dude. Y'know we got to look out for each other. We’re the same, you and me.",お互いさまだもんな俺らは同類だ,3,16,Issac,"00:09:14,054","00:09:18,558","00:09:14,074","00:09:18,305"
7353,735,10,joy,positive,"Actually, no, we’re not.",いや僕らは別だ,3,16,Ross,"00:09:21,728","00:09:24,272","00:09:21,747","00:09:24,145"
7354,735,11,neutral,neutral,"Yeah, we are.",同類だって,3,16,Issac,"00:09:24,439","00:09:25,857","00:09:24,583","00:09:25,939"
7355,735,12,neutral,neutral,"No, we’re not.",別の類だ,3,16,Ross,"00:09:26,524","00:09:28,234","00:09:26,418","00:09:28,317"
7356,735,13,neutral,neutral,"Yeah, we are.",同じだよ,3,16,Issac,"00:09:28,401","00:09:29,736","00:09:28,420","00:09:29,818"
7358,735,15,neutral,neutral,"Okay, we’re not.",,3,16,Issac,"00:09:31,381","00:09:32,113",,
7359,735,16,neutral,neutral,Right.,分かった,3,16,Ross,"00:09:32,280","00:09:34,783","00:09:32,257","00:09:33,655"
7360,735,17,neutral,neutral,"But, we are.",でも同じだ,3,16,Issac,"00:09:34,949","00:09:36,326","00:09:34,801","00:09:35,824"
7361,735,18,neutral,neutral,Fine. I just need to know that you’re not gonna tell your sister.,とにかく妹さんには内緒に,3,16,Ross,"00:09:38,661","00:09:42,082","00:09:38,556","00:09:42,163"
7362,735,19,neutral,neutral,I can promise not to tell her again.,じゃ二度と言わない,3,16,Issac,"00:09:42,874","00:09:45,168","00:09:42,768","00:09:45,250"
7363,736,0,joy,positive,Emily!,エミリー,4,17,Ross,"00:08:50,363","00:08:51,781","00:08:50,340","00:08:51,447"
7364,736,1,surprise,positive,Oh my God! What are you doing here?,どうしたの?,4,17,Emily,"00:08:51,948","00:08:53,616","00:08:51,883","00:08:53,615"
7365,736,2,joy,positive,"I just, I had to see you one more time before you took-off.",もう一度顔が見たかった,4,17,Ross,"00:08:54,951","00:08:57,787","00:08:54,887","00:08:57,785"
7367,736,4,sadness,negative,"That’s, that’s, that’s a big candy bar. (She’s holding one of those huge",大きなチョコだね,4,17,Ross,"00:09:04,044","00:09:05,754","00:09:03,604","00:09:05,794"
7369,736,6,neutral,neutral,"Well, that’ me.  Here, have this.  I’m only allowed one piece of carryon anyway.",行かなきゃ あげるわ荷物を減らしたいの,4,17,Emily,"00:09:19,309","00:09:32,489","00:09:19,286","00:09:32,486"
7370,736,7,neutral,neutral,"Wait uh, listen.",待って,4,17,Ross,"00:09:36,367","00:09:38,161","00:09:36,386","00:09:37,618"
7371,736,8,fear,negative,"I-I, I have to tell you something.",実は10 君に話が,4,17,Ross,"00:09:38,536","00:09:41,956","00:09:38,471","00:09:41,997"
7372,736,9,fear,negative,"Umm, I’ve been thinking, I’m just gonna come out and say it.",,4,17,Ross,"00:09:42,832","00:09:44,042",,
7375,736,12,neutral,neutral,Oh.  Thank you.,ありがとう,4,17,Emily,"00:09:55,512","00:10:04,354","00:10:03,246","00:10:04,353"
7376,736,13,neutral,neutral,That’s no problem.,いいさ,4,17,Ross,"00:10:12,654","00:10:14,781","00:10:12,672","00:10:14,029"
7378,737,1,neutral,neutral,She’s sleeping.,,7,12,Monica,"00:03:56,791","00:03:57,446",,
7379,737,2,neutral,neutral,"I know, just quick-quick question, quick question. Which one was",,7,12,Chandler,"00:04:00,157","00:04:02,492",,
7380,737,3,neutral,neutral,Deep Impact,「ディープインパクト」と「アルマゲドン」の違いは?,7,12,Monica,"00:04:02,743","00:04:07,038","00:04:00,303","00:04:06,743"
7381,737,4,surprise,negative,"Sorry, I just…can’t sleep.",ごめん眠れないんだ,7,12,Chandler,"00:04:17,340","00:04:20,844","00:04:17,610","00:04:20,509"
7382,737,5,anger,negative,Ooh!,,7,12,Chandler,"00:04:22,012","00:04:23,096",,
7383,737,6,neutral,neutral,"Where is that book that you are reading with the two women who were ice-skating and wearing, wearing those hats with the flowers on it?",君の本は? 表紙の女がスケートしてて花の付いた帽子被ってる,7,12,Chandler,"00:04:25,599","00:04:32,522","00:04:25,909","00:04:33,019"
7384,737,7,neutral,neutral,Because every time I look at that cover I’m like,あの表紙見るたび俺は,7,12,Chandler,"00:04:32,731","00:04:35,859","00:04:33,126","00:04:35,690"
7385,737,8,neutral,neutral,It is in the living room where there is also a light! And no one will kick you in the shin.,リビングよあっちで読めばケリは入れない,7,12,Monica,"00:04:38,195","00:04:43,575","00:04:38,466","00:04:43,529"
7386,738,0,sadness,negative,"Hey Ross! So, I was checking out the uh, real estate section",不動産の広告なんだけどー,7,13,Monica,"00:01:53,030","00:01:56,199","00:01:53,008","00:01:56,697"
7387,738,1,neutral,neutral,Yeah?,,7,13,Ross,"00:01:56,366","00:01:57,226",,
7388,738,2,neutral,neutral,Look at this.,見て,7,13,Monica,"00:01:56,726","00:01:58,660","00:01:57,427","00:01:58,201"
7389,738,3,neutral,neutral,"Oh, it looks like mom and dad’s house.",実家に似てるね,7,13,Ross,"00:01:58,827","00:02:00,662","00:01:58,304","00:02:00,494"
7390,738,4,surprise,negative,"Oh, it even has a tree with a broken limb out front and the uh, the window in the attic is…Oh my God!",枝の折れた木も似てる それに屋根裏の窓も ウソだろ!,7,13,Ross,"00:02:00,829","00:02:10,797","00:02:00,974","00:02:09,837"
7392,738,5,surprise,negative,What? What happened to the window in the attic?!,屋根裏の窓が何?,7,13,Phoebe,"00:02:11,256","00:02:14,259","00:02:11,234","00:02:13,423"
7393,738,6,anger,negative,I can’t believe mom and dad are selling the house!,売り出されてるのよ,7,13,Monica,"00:02:14,968","00:02:16,970","00:02:14,737","00:02:17,010"
7394,738,7,joy,positive,I can’t believe they-they didn’t even tell us!,聞いてないよ,7,13,Ross,"00:02:17,137","00:02:18,930","00:02:17,114","00:02:18,846"
7395,738,8,surprise,negative,I can’t believe I still don’t know what happened to the,屋根裏の窓が何なのよ!,7,13,Phoebe,"00:02:19,097","00:02:22,392","00:02:18,950","00:02:21,723"
7399,739,0,neutral,neutral,Nothing?,何も,5,24,Joey's Hand Twin,"00:08:49,487","00:08:50,739","00:08:49,506","00:08:50,446"
7400,739,1,neutral,neutral,"Look, you and I have been given a gift.",これは天からの贈り物だ,5,24,Joey,"00:08:51,698","00:08:54,784","00:08:51,719","00:08:55,619"
7402,739,2,neutral,neutral,We have to do something with it.,活かさなくちゃ,5,24,Joey,"00:08:54,993","00:08:56,733","00:08:55,119","00:08:56,825"
7403,739,3,joy,positive,"Like-like, hand modeling!",,5,24,Joey,"00:08:56,183","00:08:57,463",,
7405,739,4,joy,positive,Or-or magic!,手のモデルとか奇術とかNASAからも声がかかる,5,24,Joey,"00:08:57,903","00:08:58,913","00:08:56,933","00:09:01,621"
7407,739,5,neutral,neutral,I have to get back to,仕事へ,5,24,Joey's Hand Twin,"00:09:03,501","00:09:05,291","00:09:03,478","00:09:05,044"
7408,739,6,surprise,negative,Whoa!,,5,24,Joey,"00:09:04,171","00:09:05,001",,
7409,739,7,surprise,negative,Whoa!,,5,24,Joey,"00:09:04,131","00:09:05,378",,
7412,739,10,joy,positive,We could have our own show!,,5,24,Joey,"00:09:05,879","00:09:07,464",,
7413,739,11,joy,positive,Y'know we could clap our hands together people will love it!,ショーもいい手を叩けば大ウケだよ,5,24,Joey,"00:09:07,672","00:09:10,884","00:09:05,816","00:09:11,006"
7414,739,12,anger,negative,Huh?,,5,24,Joey,"00:09:11,760","00:09:12,802",,
7415,739,13,joy,positive,And-and-and I wrote a song for us!,テーマ曲も作った,5,24,Joey,"00:09:12,969","00:09:14,888","00:09:12,863","00:09:14,594"
7416,739,14,joy,positive,"(Singing, to the tune of",こっちは君の手 こっちは君の手 こっちは君の手 こっちは君の手 こっちは君の手 こっちは君の手 こっちは君の手 こっちは君の手 こっちは君の手 こっちは君の手 こっちは君の手 こっちは君の手 こっちは君の手 こっちは君の手 こっちは君の手 こっちは君の手 こっちは君の手 こっちは俺の手 こっちは俺の手 こっちは俺の手 こっちは俺の手 こっちは俺の手 こっちは俺の手 こっちは俺の手 こっちは俺の手 こっちは俺の手 こっちは俺の手 こっちは俺の手 こっちは俺の手 こっちは俺の手 こっちは俺の手 こっちは俺の手 こっちは俺の手 こっちは俺の手 いや君の手 いや君の手 いや君の手 いや君の手 いや君の手 いや君の手 いや君の手 いや君の手 いや君の手 いや君の手 いや君の手 いや君の手 いや君の手 いや君の手 いや君の手 いや君の手 いや君の手 やっぱ俺の手 やっぱ俺の手 やっぱ俺の手 やっぱ俺の手 やっぱ俺の手 やっぱ俺の手 やっぱ俺の手 やっぱ俺の手 やっぱ俺の手 やっぱ俺の手 やっぱ俺の手 やっぱ俺の手 やっぱ俺の手 やっぱ俺の手 やっぱ俺の手 やっぱ俺の手 やっぱ俺の手,5,24,Joey,"00:09:15,138","00:09:28,401","00:09:15,157","00:09:28,233"
7417,739,15,neutral,neutral,That's okay.,なるほど,5,24,Joey's Hand Twin,"00:09:30,862","00:09:32,222","00:09:30,380","00:09:31,820"
7418,739,16,neutral,neutral,But you haven't even heard the chorus!,サビも聴いて!,5,24,Joey,"00:09:31,722","00:09:34,574","00:09:32,174","00:09:33,864"
7419,740,0,sadness,negative,"Well, she’ll understand right? It’s not like I did it on purpose.",モニカは許してくれるさ,7,13,Mr. Geller,"00:12:04,057","00:12:07,101","00:12:04,160","00:12:07,058"
7420,740,1,neutral,neutral,"Dad, that won’t matter to her.",許すもんか,7,13,Ross,"00:12:07,268","00:12:08,853","00:12:07,245","00:12:08,977"
7421,740,2,anger,negative,"Look, all my stuff is safe and dry and all hers is-is, is growing new stuff!",僕の物は全部無傷なのにモニカのには何かが生えてる,7,13,Ross,"00:12:09,020","00:12:16,361","00:12:09,083","00:12:15,481"
7422,740,3,anger,negative,"See, this is exactly the kind of thing that makes her think you guys love me more than you love her.",また僕だけひいきだって言うよ,7,13,Ross,"00:12:16,527","00:12:21,449","00:12:16,923","00:12:21,404"
7423,740,4,surprise,negative,"Oh my God, does she really thinks that?",モニカがひがむと?,7,13,Mr. Geller,"00:12:21,616","00:12:23,618","00:12:21,510","00:12:23,616"
7424,740,5,sadness,negative,"Well, can you blame her?",悪いのは誰?,7,13,Ross,"00:12:23,785","00:12:25,245","00:12:23,720","00:12:25,118"
7425,740,6,joy,positive,"Well I don’t know, I-I suppose we may have favored you unconsciously, you were a medical marvel! The doctor said your mother could",ひいきは無意識だよ,7,13,Mr. Geller,"00:12:25,411","00:12:30,250","00:12:25,225","00:12:30,485"
7426,740,7,sadness,negative,"Dad, dad I don’t want to hear about it.",お前は奇跡的に授かったから 聞きたくない,7,13,Ross,"00:12:30,416","00:12:33,294","00:12:29,985","00:12:33,210"
7428,740,9,neutral,neutral,"Well, not right now.",,7,13,Ross,"00:12:35,541","00:12:36,172",,
7429,740,10,neutral,neutral,"Okay look, Monica came here for some memories and damnit, we’re gonna give her some!",モニカの思い出の品を作らなきゃ,7,13,Ross,"00:12:36,965","00:12:41,135","00:12:37,069","00:12:41,132"
7430,740,11,neutral,neutral,"Okay, grab…grab some empty boxes.",そこの空き箱を取って,7,13,Ross,"00:12:41,302","00:12:42,929","00:12:41,363","00:12:44,721"
7431,740,12,neutral,neutral,Okay?,,7,13,Ross,"00:12:43,096","00:12:44,016",,
7432,740,13,joy,positive,We’ll-we’ll take stuff from mine and whatever we can pass off as hers we’ll-we’ll put ‘em in there.,僕の箱からモニカの物に見えそうな物を移そう,7,13,Ross,"00:12:43,316","00:12:49,936","00:12:44,827","00:12:50,350"
7434,741,0,joy,positive,"Y’know Joey, I could teach you to sail if you want.",,7,3,Rachel,"00:03:27,082","00:03:28,052",,
7435,741,1,surprise,positive,You could?,セーリングを教えようか?,7,3,Joey,"00:03:27,552","00:03:29,376","00:03:27,060","00:03:29,332"
7436,741,2,joy,positive,Yeah! I’ve been sailing my whole life. When I was fifteen my dad bought me my own boat.,15歳には自分のヨットを持ってたわ,7,3,Rachel,"00:03:32,170","00:03:35,215","00:03:30,189","00:03:34,711"
7437,741,3,surprise,negative,Your own boat?,買ってもらったの?,7,3,Phoebe,"00:03:36,675","00:03:38,802","00:03:36,110","00:03:37,341"
7438,741,4,surprise,negative,What?! What?! He was trying to cheer me up! My pony was sick.,馬が病気になった代わりよ,7,3,Rachel,"00:03:39,010","00:03:40,887","00:03:37,445","00:03:40,510"
7439,742,0,joy,positive,He’s coming here for Thanksgiving!,息子が来るの? 気持ち悪い,4,8,Ross,"00:11:25,310","00:11:28,479","00:11:25,203","00:11:28,520"
7440,743,0,anger,negative,Count in our heads as-as good,作文ゲームよ採点しなきゃ,5,5,Monica,"00:21:43,344","00:21:47,348","00:21:43,322","00:21:46,470"
7441,743,1,neutral,neutral,I guess I'm done.,ならやめる,5,5,Joey,"00:21:48,015","00:21:50,005","00:21:47,992","00:21:49,474"
7442,743,2,joy,positive,Fun’s over,,5,5,Chandler,"00:21:49,505","00:21:50,351",,
7443,743,3,fear,negative,"Wait-wait, guys! If-if we follow the rules, it's still fun and it means something!",ルールを作って勝ち負けを決めましょ,5,5,Monica,"00:21:50,726","00:21:55,523","00:21:50,788","00:21:55,561"
7445,743,4,neutral,neutral,I think I'm gonna take-off.,またね,5,5,Joey,"00:21:55,689","00:21:57,024","00:21:55,708","00:21:57,065"
7447,744,0,neutral,neutral,Dehydrated Japanese noodles under fluorescent lights... does it,蛍光灯の下でカップめんだ 元気出ると思う?,1,8,Chandler,"00:00:10,385","00:00:15,891","00:00:10,282","00:00:15,470"
7448,744,1,neutral,neutral,"Question. You're not dating anybody, are you, because I met somebody who would be perfect for you.",最近デートしてないでしょ? ぴったりの人紹介するわ,1,8,Shelley,"00:00:16,600","00:00:21,855","00:00:16,663","00:00:21,851"
7449,744,2,neutral,neutral,"Ah, y'see, perfect might be a problem. Had you said 'co-dependent', or 'self-destructive'...",怪しいな束縛好きか自殺願望のあるタイプ?,1,8,Chandler,"00:00:22,314","00:00:28,237","00:00:22,293","00:00:27,482"
7450,744,3,neutral,neutral,Do you want a date Saturday?,土曜はどう?,1,8,Shelley,"00:00:28,987","00:00:29,697","00:00:28,964","00:00:30,154"
7451,744,4,neutral,neutral,Yes please.,よろしく,1,8,Chandler,"00:00:29,557","00:00:31,198","00:00:30,424","00:00:31,197"
7452,744,5,neutral,neutral,"Okay. He's cute, he's funny, he's-",,1,8,Shelley,"00:00:33,158","00:00:34,326",,
7453,744,6,surprise,negative,He's a he?,かわいくて面白くて 彼って彼?,1,8,Chandler,"00:00:34,576","00:00:36,745","00:00:33,136","00:00:36,744"
7454,744,7,surprise,positive,Well yeah!,そうよ,1,8,Shelley,"00:00:36,954","00:00:38,372","00:00:36,930","00:00:37,995"
7455,744,8,fear,negative,...Oh God.,,1,8,Shelley,"00:00:38,664","00:00:39,114",,
7456,744,9,anger,negative,"I- just- I thought- Good, Shelley.",まさか私てっきり 違うの?,1,8,Shelley,"00:00:41,424","00:00:43,627","00:00:38,808","00:00:43,876"
7457,744,10,disgust,negative,I'm just gonna go flush myself down the toilet now...,自分をトイレに流しにいくわね,1,8,Shelley,"00:00:43,961","00:00:47,673","00:00:43,981","00:00:47,837"
7458,744,11,disgust,negative,"Okay, goodbye...",バイバイ,1,8,Shelley,"00:00:47,923","00:00:49,049","00:00:47,941","00:00:49,048"
7459,745,0,sadness,negative,"Well, it's official there are no good movies.",,3,4,Chandler,"00:01:53,780","00:01:56,241",,
7460,745,1,neutral,neutral,"Well, let's go to a bad one and make out.",じゃイチャつこう,3,4,Janice,"00:01:56,408","00:01:58,994","00:01:56,427","00:01:59,076"
7461,745,2,neutral,neutral,"Perhaps, you would like me to turn like this,  so that you can bunny bump against my back.",お尻向けるけどこれで弾みつけて,3,4,Monica,"00:02:03,749","00:02:08,086","00:02:03,435","00:02:07,166"
7462,745,3,surprise,positive,Hey!,,3,4,Joey,"00:02:09,880","00:02:10,210",,
7463,745,4,neutral,neutral,Hey.,,3,4,Phoebe,"00:02:09,880","00:02:10,881",,
7464,745,5,neutral,neutral,"Hey, man. What's up?",,3,4,Chandler,"00:02:09,879","00:02:13,924",,
7465,745,6,neutral,neutral,Maybe you can tell me.,どうした?,3,4,Joey,"00:02:11,048","00:02:13,925","00:02:10,941","00:02:12,423"
7466,745,7,anger,negative,My agent would like to know why I didn't show up at the audition I didn't know I had today.,今日はオーディションがあったそうだ,3,4,Joey,"00:02:14,176","00:02:17,888","00:02:12,987","00:02:17,968"
7467,745,8,neutral,neutral,The first good thing she gets me in weeks.,,3,4,Joey,"00:02:18,055","00:02:19,345",,
7468,745,9,anger,negative,How could you not give me the message?,事務所はお前に伝言したと,3,4,Joey,"00:02:18,845","00:02:21,933","00:02:18,033","00:02:21,097"
7470,745,10,anger,negative,"Well, I'll tell ya I do enjoy guilt, but, ah, it wasn't me.",許しをこいたいが一 俺は知らない,3,4,Chandler,"00:02:22,100","00:02:26,813","00:02:21,911","00:02:26,895"
7471,745,11,anger,negative,"Yes, it was! It was him! Uh huh!  Okay, it was me!",彼のせいよ 私のせいよ フィービーが? 忙しいときに電話がきたの,3,4,Phoebe,"00:02:26,980","00:02:37,741","00:02:26,999","00:02:37,947"
7472,746,0,neutral,neutral,"See Joe, that's why your parents told you not to jump on the bed.",親に言われたろ」 ベッドで跳ぶな,3,3,Chandler,"00:00:16,600","00:00:20,771","00:00:16,537","00:00:20,101"
7473,747,0,neutral,neutral,Can I ask you something? Have you ever had a guy have a crush on you?,男にホレられた経験は?,7,18,Ross,"00:07:55,684","00:07:59,104","00:07:55,870","00:07:59,060"
7474,747,1,surprise,negative,Is that why you wanted to tie my tie?,俺にホレたの?,7,18,Joey,"00:07:59,270","00:08:01,314","00:07:59,206","00:08:01,063"
7475,747,2,sadness,negative,There’s this kid in my class who said he’s in love with me.,男子学生に告白されたんだ,7,18,Ross,"00:08:03,316","00:08:06,820","00:08:03,294","00:08:06,859"
7476,747,3,surprise,positive,Whoa!,,7,18,Joey,"00:08:06,987","00:08:08,071",,
7477,747,4,surprise,negative,Whoa what?,何の話? 彼氏ができたって,7,18,Rachel,"00:08:08,238","00:08:10,548","00:08:08,215","00:08:10,780"
7478,747,5,neutral,neutral,Ross has a boyfriend.,,7,18,Joey,"00:08:10,048","00:08:10,782",,
7479,747,6,joy,positive,I do-I do,違うよ僕のクラスの男子学生に慕われたんだ,7,18,Ross,"00:08:11,658","00:08:13,702","00:08:11,679","00:08:17,911"
7480,747,7,surprise,negative,Really?,,7,18,Rachel,"00:08:18,081","00:08:19,321",,
7481,747,8,joy,positive,Yeah!,,7,18,Ross,"00:08:18,081","00:08:19,081",,
7482,747,9,neutral,neutral,I don’t know.,,7,18,Ross,"00:08:18,581","00:08:19,708",,
7483,747,10,anger,negative,"I mean, last year Elizabeth now-now this kid.",去年はエリザベスで今度は彼だ,7,18,Ross,"00:08:19,874","00:08:22,585","00:08:18,602","00:08:22,624"
7484,747,11,joy,positive,What-what-what-what is it?!,僕ってセクシーな教授のオーラでも出してる?,7,18,Ross,"00:08:22,752","00:08:25,132","00:08:22,773","00:08:29,089"
7485,747,12,anger,negative,Am I giving out some kind of…sexy professor vibe?,,7,18,Ross,"00:08:27,002","00:08:29,342",,
7486,747,13,neutral,neutral,Not right now.,今は出てない,7,18,Rachel,"00:08:32,262","00:08:33,972","00:08:32,322","00:08:33,679"
7487,747,14,sadness,negative,It-it—The point is my natural charisma has made him fail his midterm.,とにかく僕の魅力が彼の成績を落とした,7,18,Ross,"00:08:34,431","00:08:39,602","00:08:34,535","00:08:39,474"
7490,747,17,neutral,neutral,Y’know you—I couldn’t concentrate and I blushed every time he looked at me.,授業中赤面して集中できなかった,7,18,Rachel,"00:08:45,483","00:08:49,988","00:08:45,587","00:08:49,401"
7491,747,18,neutral,neutral,"I mean come on, you remember what’s it’s like to be 19 and in love.",純情なころを思い出して,7,18,Rachel,"00:08:50,155","00:08:53,241","00:08:50,091","00:08:53,239"
7492,748,0,joy,positive,Oh yes! Thank you very much!  Oh that’s-that’s actually how the French drink it.,フランス式の飲み方よ 電話したわ」 恋人のブローリンに ホント? 歌手と結婚してるそうよ,8,1,Rachel,"00:11:04,706","00:11:20,763","00:11:04,767","00:11:22,930"
7493,749,0,joy,positive,A new pair of shoes for the Chan-Chan man!  Yes!,勝てばチャンちゃんの靴よ,5,24,Monica,"00:10:13,363","00:10:16,282","00:10:13,549","00:10:15,988"
7494,749,1,joy,positive,Yes! I've-I've never seen a roll like this in my life!,人生初の快挙だ,5,24,Chandler,"00:10:17,283","00:10:18,963","00:10:18,762","00:10:20,994"
7495,749,2,joy,positive,"That's right baby! Okay, what do I want now?",次の目は?,5,24,Monica,"00:10:22,829","00:10:23,873","00:10:22,516","00:10:23,830"
7496,749,3,neutral,neutral,"Okay, ah umm, ah, a 8. Ah, a 6?",そうだな8かな いや6...,5,24,Chandler,"00:10:25,667","00:10:28,169","00:10:23,934","00:10:28,377"
7497,749,4,neutral,neutral,Pick a number! That is your,数字ぐらい決めろ!,5,24,Monica,"00:10:28,419","00:10:31,297","00:10:28,480","00:10:30,545"
7498,749,5,joy,positive,8. 8!,8だ,5,24,Chandler,"00:10:31,506","00:10:32,516","00:10:31,566","00:10:32,715"
7499,749,6,joy,positive,Thank you!,,5,24,Monica,"00:10:32,016","00:10:32,757",,
7500,749,7,joy,positive,"If you get this one, we buy everybody here a steak dinner!",当たれば皆にステーキを,5,24,Chandler,"00:10:32,966","00:10:35,802","00:10:32,985","00:10:35,883"
7501,750,0,neutral,neutral,"Yeah, I understand.",いいよ,6,25,Richard,"00:14:52,683","00:14:54,185","00:14:52,327","00:14:53,642"
7502,750,1,neutral,neutral,Take as much time as you want.,ごゆっくり,6,25,Richard,"00:14:55,311","00:14:57,522","00:14:55,330","00:14:56,895"
7503,750,2,neutral,neutral,"Ten, even twenty minutes if you need it.",20分ぐらいかけてね,6,25,Richard,"00:14:58,439","00:15:00,400","00:14:58,417","00:15:00,523"
7504,750,3,sadness,negative,I’ll be here.,待ってるよ」,6,25,Richard,"00:15:02,151","00:15:02,631","00:15:02,088","00:15:02,558"
7505,750,4,sadness,negative,Not smoking.,葉巻吸わずに,6,25,Richard,"00:15:02,151","00:15:04,862","00:15:02,088","00:15:04,985"
7506,751,0,surprise,positive,"We’re really gonna do this, huh?",どうかした?,6,15,Ross,"00:04:35,484","00:04:38,987","00:04:37,338","00:04:38,944"
7507,752,0,neutral,neutral,Looks like it.,みたい ね,6,16,Carol,"00:04:39,863","00:04:41,156","00:04:39,840","00:04:41,155"
7508,752,1,neutral,neutral,"Y’know, if, if this is too weird for you, we can still back out at",やめたいのなら今から断っても,6,16,Ross,"00:04:42,324","00:04:45,786","00:04:42,427","00:04:46,492"
7509,752,2,joy,positive,I got it!,,6,16,Carol,"00:04:47,412","00:04:48,442",,
7510,752,3,neutral,neutral,Okay.,,6,16,Ross,"00:04:47,942","00:04:49,414",,
7511,752,4,joy,positive,Susan! Hi!,,6,16,Carol,"00:04:50,040","00:04:50,940",,
7513,752,6,joy,positive,Thank you so much for coming.,待ってたわ,6,16,Carol,"00:04:53,835","00:04:55,995","00:04:53,812","00:04:55,294"
7514,752,7,joy,positive,"Oh, I wouldn’t miss it for the world.",待望のお誘いよ,6,16,Susan,"00:04:55,495","00:04:57,255","00:04:55,397","00:04:57,254"
7515,752,8,neutral,neutral,I’m-I’m Ross by the way.,僕はロスだ,6,16,Ross,"00:05:00,091","00:05:01,718","00:05:00,152","00:05:01,675"
7516,752,9,joy,positive,Hello Ross.  I love what you’ve done with this space.,どうも,6,16,Susan,"00:05:01,885","00:05:03,720","00:05:01,820","00:05:02,885"
7517,752,10,joy,positive,Thank you so much.,ステキな部屋ね ありがと,6,16,Carol,"00:05:05,222","00:05:08,642","00:05:05,074","00:05:08,307"
7518,752,11,surprise,positive,How hot is this?!,ホットだな,6,16,Ross,"00:05:11,978","00:05:14,314","00:05:11,955","00:05:13,687"
7519,753,0,neutral,neutral,"Guess who's here. It's the toughest guy in toy land, Ben.  'A real American hero. I'm",オモチャの国で最強の男は誰だ? アメリカのヒーローGIジョー,3,4,Ross,"00:14:17,106","00:14:25,656","00:14:17,168","00:14:25,862"
7520,753,1,neutral,neutral,G.I. Joe,そんなの今どき誰が喜ぶ?,3,4,Rachel,"00:14:28,534","00:14:32,121","00:14:28,679","00:14:32,161"
7521,753,2,joy,positive,"Look Ben, it's a toy that protects U.S. oil interests overseas!",国のために働く戦士だぞ,3,4,Ross,"00:14:38,461","00:14:42,256","00:14:38,564","00:14:42,296"
7522,754,0,sadness,negative,"It took me 28 years to find one man that I wanna spend my life with, if I have to wait another 28 years then, I'll be 56 before I can have a baby, and that's just stupid.",前の彼に出会うまで28年かかった,3,3,Monica,"00:11:01,411","00:11:09,169","00:11:01,306","00:11:04,995"
7523,754,1,disgust,negative,"That, that's what's stupid.",そんなのバカだわ,3,3,Chandler,"00:11:09,335","00:11:11,337","00:11:08,091","00:11:12,608"
7524,754,2,neutral,neutral,"I don't need an actual man, just a couple of his best swimmers.",父親はいらない必要なのは子種よ,3,3,Monica,"00:11:16,759","00:11:21,264","00:11:16,529","00:11:20,594"
7525,754,3,neutral,neutral,"And there, there are places you can go to get that stuff.",手に入れる場所はちゃんとあるわ,3,3,Monica,"00:11:21,598","00:11:25,810","00:11:21,660","00:11:25,891"
7526,754,4,anger,negative,Down at the docks again?,また港へ?,3,3,Rachel,"00:11:25,977","00:11:28,021","00:11:26,037","00:11:27,269"
